FRAME	XCENTER	YCENTER	BRIGHTNESS	BG	I0	S_X	S_Y	THETA	ECC
1658	63.405	203.571	90110.487	486.493	736.644	 3.807	 5.113	 1.320	 0.668
1658	63.034	203.454	79911.895	499.763	739.507	 3.764	 4.570	 1.165	 0.567
1658	186.075	155.496	22499.647	614.587	1961.627	 1.307	 1.397	 2.871	 0.353
1658	195.041	200.532	33346.590	555.107	489.934	 3.283	 3.300	 1.867	 0.100
1658	244.641	181.732	9554.099	587.665	495.311	 1.570	 1.956	 0.592	 0.597
1659	 6.124	173.140	24128.304	598.891	895.455	 1.667	 2.572	 2.275	 0.761
1659	16.062	138.733	39431.431	622.772	1615.406	 1.645	 2.361	 1.116	 0.717
1659	186.290	155.384	22051.265	647.366	2001.284	 1.239	 1.416	 1.064	 0.484
1659	243.506	180.376	18082.518	601.873	926.460	 1.615	 1.924	 3.053	 0.544
1659	259.407	327.805	4830.900	538.328	1017.471	 0.653	 1.158	 2.610	 0.826
1660	 8.014	174.931	32229.798	614.832	1220.073	 1.865	 2.255	 1.250	 0.562
1660	15.947	138.646	38189.538	601.768	1540.702	 1.727	 2.284	 0.882	 0.654
1660	20.474	188.261	17127.589	580.409	701.384	 1.890	 2.056	 1.669	 0.393
1660	185.885	155.307	22238.483	642.715	2172.887	 1.135	 1.435	 2.345	 0.612
1660	243.165	180.825	22834.497	581.290	822.819	 1.991	 2.219	 0.200	 0.442
1661	 7.429	174.047	19176.995	687.563	1462.951	 1.359	 1.535	 0.216	 0.464
1661	15.926	138.936	36094.993	645.295	1450.058	 1.764	 2.246	 1.515	 0.619
1661	20.649	188.441	20838.938	577.614	518.162	 2.126	 3.010	 2.429	 0.708
1661	106.898	346.680	5543.097	601.514	948.192	 0.569	 1.635	 1.899	 0.938
1661	186.216	155.541	26520.662	625.904	1844.338	 1.492	 1.534	 1.218	 0.230
1661	194.669	200.871	21182.909	598.091	490.313	 2.131	 3.227	 2.054	 0.751
1661	243.684	182.200	11599.630	620.057	1007.221	 1.074	 1.707	 2.540	 0.777
1662	 8.714	174.739	18299.132	620.540	1270.459	 1.285	 1.784	 1.221	 0.693
1662	15.558	138.801	35961.985	640.251	1742.392	 1.493	 2.200	 1.555	 0.734
1662	20.339	188.225	12319.665	599.744	537.139	 1.357	 2.689	 1.616	 0.863
1662	106.552	347.690	7277.239	589.453	912.494	 0.855	 1.484	 1.618	 0.817
1662	185.935	155.648	22732.311	651.543	1796.397	 1.409	 1.430	 2.235	 0.170
1662	194.150	201.008	7457.784	651.642	935.804	 0.845	 1.501	 0.343	 0.826
1663	10.593	174.490	20039.193	634.160	1041.354	 1.619	 1.892	 2.184	 0.517
1663	16.036	139.034	33648.971	641.050	2056.018	 1.177	 2.213	 0.573	 0.847
1663	186.005	155.410	26527.928	612.248	1801.109	 1.453	 1.613	 0.559	 0.434
1663	188.890	232.898	11212.858	615.549	1099.002	 0.880	 1.845	 2.881	 0.879
1664	 9.886	174.681	24010.228	661.536	1395.580	 1.570	 1.744	 2.548	 0.435
1664	16.238	138.300	38703.962	630.021	1288.408	 1.860	 2.571	 1.229	 0.690
1664	20.712	187.808	14894.308	597.503	820.627	 1.526	 1.893	 1.040	 0.592
1664	53.902	261.680	31996.895	622.731	2657.022	 1.260	 1.521	 0.921	 0.559
1664	185.880	155.300	21722.943	656.839	2388.989	 1.009	 1.434	 0.943	 0.711
1664	188.778	233.005	8083.695	602.582	634.502	 1.360	 1.490	 0.829	 0.409
1664	193.852	200.830	12316.310	642.725	615.635	 1.187	 2.683	 0.001	 0.897
1665	 9.048	176.477	41967.951	630.506	2622.722	 1.391	 1.830	 1.082	 0.650
1665	16.256	138.805	35979.224	591.497	948.721	 2.098	 2.877	 1.353	 0.684
1665	20.998	187.920	11166.659	604.713	592.841	 1.505	 1.991	 3.035	 0.655
1665	53.923	261.719	37837.785	633.475	3472.758	 1.241	 1.397	 0.029	 0.460
1665	59.299	220.257	46119.796	632.921	631.523	 3.117	 3.729	 0.637	 0.549
1665	186.191	155.170	20684.347	617.500	1859.662	 1.169	 1.514	 0.318	 0.635
1665	187.345	233.382	6887.836	597.266	1303.986	 0.421	 1.995	 2.164	 0.977
1665	194.963	201.062	11845.020	618.463	481.431	 1.686	 2.323	 2.548	 0.688
1666	 8.169	176.907	37549.227	622.801	2230.896	 1.534	 1.746	 1.433	 0.477
1666	16.200	138.871	41110.925	607.844	1374.801	 2.053	 2.318	 1.463	 0.464
1666	21.099	188.019	15672.264	584.562	738.906	 1.312	 2.573	 3.121	 0.860
1666	46.865	92.826	6956.671	583.070	819.830	 0.766	 1.762	 2.741	 0.900
1666	54.404	261.742	34022.021	634.478	2654.502	 1.324	 1.541	 1.282	 0.511
1666	186.538	155.198	25445.203	634.363	2137.342	 1.346	 1.408	 0.906	 0.295
1667	 7.141	179.667	40923.625	618.459	2063.526	 1.649	 1.914	 2.143	 0.508
1667	16.143	138.842	31032.632	637.170	1672.716	 1.555	 1.898	 0.540	 0.573
1667	20.723	188.313	14103.099	584.002	500.833	 1.931	 2.321	 1.293	 0.555
1667	53.517	262.213	50494.885	790.333	2618.613	 1.590	 1.930	 0.181	 0.567
1667	98.800	139.461	39955.682	514.001	500.510	 3.391	 3.747	 1.655	 0.425
1667	107.989	347.159	4701.991	608.281	1178.992	 0.647	 0.981	 2.507	 0.752
1667	186.608	155.225	22916.072	628.858	1877.288	 1.187	 1.636	 0.188	 0.688
1668	 4.681	178.317	46973.631	580.833	1363.104	 1.485	 3.694	 1.244	 0.916
1668	16.249	139.051	33089.607	599.322	1269.217	 1.695	 2.448	 1.664	 0.721
1668	20.604	188.384	19017.915	572.551	736.704	 1.663	 2.471	 2.857	 0.740
1668	52.009	262.856	80700.836	628.542	2196.209	 2.097	 2.789	 1.610	 0.659
1668	186.125	155.374	23036.411	616.881	1607.788	 1.361	 1.675	 0.540	 0.583
1669	15.892	138.832	46846.780	587.602	945.390	 2.740	 2.878	 0.642	 0.306
1669	20.233	188.254	15189.819	589.811	665.235	 1.677	 2.166	 1.138	 0.633
1669	52.396	261.335	80685.396	612.046	1765.686	 2.659	 2.735	 0.000	 0.234
1669	107.297	346.131	9391.201	588.931	652.966	 1.100	 2.081	 0.839	 0.849
1669	185.619	155.644	19250.234	624.712	1484.044	 1.221	 1.690	 2.486	 0.691
1669	344.823	104.154	5365.982	683.625	901.395	 0.550	 1.722	 1.519	 0.948
1670	 8.625	180.792	26376.942	609.980	565.912	 2.096	 3.539	 1.355	 0.806
1670	16.406	138.735	47062.082	567.619	1264.370	 2.030	 2.918	 1.382	 0.718
1670	20.235	188.220	12786.363	645.241	953.299	 1.153	 1.852	 0.491	 0.783
1670	49.801	253.539	64374.336	558.741	673.556	 3.458	 4.399	 2.864	 0.618
1670	53.341	262.037	33123.342	747.825	2014.199	 1.424	 1.838	 2.894	 0.633
1670	58.998	221.755	5794.405	840.653	986.215	 0.541	 1.730	 0.190	 0.950
1670	103.255	138.088	38346.998	549.944	547.029	 2.498	 4.466	 1.628	 0.829
1670	103.014	138.145	28014.181	606.168	516.519	 1.975	 4.371	 1.502	 0.892
1670	107.242	347.697	4158.676	617.739	1334.134	 0.404	 1.228	 1.921	 0.944
1670	186.006	155.043	18025.180	648.290	1984.983	 1.061	 1.362	 0.385	 0.627
1671	 9.396	181.617	70302.551	525.987	492.623	 3.727	 6.095	 1.076	 0.791
1671	16.507	138.781	35321.793	598.922	1754.610	 1.526	 2.099	 1.659	 0.687
1671	20.331	187.873	15874.696	629.926	717.801	 1.750	 2.012	 0.480	 0.494
1671	47.667	247.746	13664.810	628.896	902.234	 1.231	 1.959	 2.029	 0.778
1671	53.436	262.316	40029.568	621.327	3382.173	 1.261	 1.494	 2.968	 0.536
1671	59.791	219.387	16756.907	733.910	508.058	 1.724	 3.046	 2.975	 0.824
1671	93.587	285.382	21431.505	576.001	552.828	 1.987	 3.105	 0.883	 0.768
1671	186.053	155.373	18711.142	645.420	1631.756	 1.274	 1.433	 1.915	 0.458
1672	10.989	185.703	33235.361	570.206	480.061	 3.045	 3.619	 1.297	 0.540
1672	16.697	139.141	34338.380	631.053	1666.336	 1.511	 2.171	 0.653	 0.718
1672	20.857	188.617	18097.217	592.684	869.637	 1.716	 1.930	 2.888	 0.458
1672	53.443	261.878	33096.943	628.564	2819.921	 1.350	 1.383	 0.435	 0.218
1672	59.487	222.572	172825.103	417.455	622.093	 6.560	 6.740	 0.118	 0.230
1672	93.025	282.452	29817.587	665.813	744.466	 2.324	 2.743	 1.058	 0.531
1672	185.830	155.179	23895.406	625.589	1550.409	 1.309	 1.874	 0.613	 0.715
1673	16.408	139.394	40677.482	636.111	1319.776	 1.859	 2.639	 1.404	 0.710
1673	20.711	187.906	14101.285	608.159	1205.723	 0.985	 1.891	 2.151	 0.854
1673	53.261	262.101	35182.004	631.331	2333.786	 1.420	 1.690	 3.131	 0.543
1673	185.737	155.140	24258.906	617.268	1407.313	 1.423	 1.928	 0.456	 0.675
1674	16.175	139.369	45343.646	589.546	1577.867	 1.912	 2.392	 0.981	 0.601
1674	20.274	188.910	15218.509	611.102	737.130	 1.592	 2.064	 2.793	 0.636
1674	27.002	55.650	18629.620	615.036	1061.000	 1.135	 2.461	 0.275	 0.887
1674	53.079	262.418	38135.353	623.347	2622.344	 1.385	 1.671	 0.730	 0.560
1674	57.064	219.921	9280.687	745.641	541.855	 1.194	 2.283	 1.782	 0.852
1674	186.316	155.509	20837.257	640.813	1821.471	 1.275	 1.428	 2.108	 0.450
1674	185.877	229.208	11261.231	590.502	783.463	 1.506	 1.519	 2.950	 0.134
1675	15.864	139.213	38018.260	592.146	1332.605	 1.758	 2.583	 1.263	 0.733
1675	53.539	262.430	31686.855	625.516	2862.990	 1.262	 1.396	 0.560	 0.427
1675	90.550	281.112	44271.479	594.194	1166.001	 2.320	 2.604	 1.337	 0.454
1675	107.974	346.917	6088.368	598.299	897.634	 0.848	 1.273	 2.715	 0.746
1675	185.968	155.059	18428.511	625.001	1627.064	 1.254	 1.438	 2.448	 0.490
1675	309.918	77.281	23531.313	587.167	549.917	 1.793	 3.799	 0.326	 0.882
1676	15.887	139.053	40651.198	615.985	1572.038	 1.639	 2.511	 1.298	 0.758
1676	53.718	262.307	33152.059	614.748	2269.143	 1.351	 1.721	 0.101	 0.620
1676	58.725	220.196	71679.523	511.971	572.556	 4.071	 4.894	 2.513	 0.555
1676	91.060	280.025	42264.103	639.438	773.852	 2.931	 2.965	 0.778	 0.151
1676	185.473	155.110	19860.374	625.445	1415.412	 1.282	 1.742	 1.478	 0.677
1676	194.890	200.776	20816.305	584.165	452.766	 2.469	 2.963	 1.374	 0.553
1677	15.922	138.960	52855.597	594.875	1569.727	 2.185	 2.452	 1.146	 0.454
1677	53.328	262.265	33107.169	615.395	2156.922	 1.450	 1.685	 0.346	 0.509
1677	92.811	277.921	61190.937	537.307	512.717	 4.313	 4.404	 2.864	 0.201
1677	92.957	277.825	97511.937	430.669	612.937	 4.735	 5.347	 0.000	 0.465
1677	185.987	155.617	20534.874	636.369	1416.860	 1.314	 1.755	 0.611	 0.663
1677	275.393	322.943	15793.290	563.904	932.964	 1.632	 1.651	 2.741	 0.153
1677	342.845	106.321	16675.023	644.326	531.636	 1.925	 2.593	 2.795	 0.670
1678	16.005	139.066	39101.900	609.829	1336.986	 1.935	 2.406	 1.503	 0.594
1678	53.472	261.905	34839.886	603.557	2263.527	 1.333	 1.838	 0.682	 0.688
1678	94.164	280.106	132865.974	417.467	765.088	 4.437	 6.229	 0.214	 0.702
1678	185.912	155.636	19367.760	644.679	1673.066	 1.163	 1.584	 2.446	 0.679
1678	275.477	322.131	12793.403	611.766	1257.364	 1.198	 1.352	 1.650	 0.465
1679	16.177	138.866	42058.430	628.970	1464.396	 1.888	 2.421	 0.952	 0.626
1679	53.120	262.283	33553.096	635.293	2693.858	 1.244	 1.593	 0.156	 0.625
1679	90.843	283.730	41758.653	546.202	555.815	 3.245	 3.685	 2.001	 0.474
1679	107.937	347.357	13317.954	570.657	511.808	 1.987	 2.085	 0.639	 0.303
1679	185.570	155.250	25195.840	601.476	1688.043	 1.488	 1.597	 0.921	 0.363
1679	192.806	202.923	7977.045	630.249	559.043	 1.264	 1.797	 1.241	 0.711
1679	274.222	323.145	3544.810	640.076	2242.100	 0.326	 0.773	 0.649	 0.907
1680	 9.209	187.879	12455.859	575.745	511.172	 1.699	 2.283	 1.517	 0.668
1680	16.733	139.034	35795.911	633.798	1756.234	 1.447	 2.242	 1.614	 0.764
1680	53.428	262.967	36650.525	618.033	2912.594	 1.384	 1.447	 0.905	 0.293
1680	88.225	283.267	14058.560	647.569	801.602	 1.515	 1.842	 0.073	 0.568
1680	107.323	170.839	16307.245	615.567	466.649	 1.987	 2.799	 1.344	 0.704
1680	108.215	346.607	6255.735	619.900	728.185	 1.132	 1.208	 0.619	 0.347
1680	186.125	155.328	24434.779	610.702	1889.752	 1.401	 1.469	 0.181	 0.302
1680	195.421	200.324	11408.682	585.254	649.411	 1.165	 2.400	 1.808	 0.874
1681	16.576	138.587	37496.198	610.541	1336.506	 2.053	 2.175	 2.753	 0.331
1681	53.695	262.872	33896.383	658.785	2799.239	 1.313	 1.468	 0.115	 0.447
1681	58.003	217.676	114233.331	794.606	3343.483	 2.249	 2.418	 0.063	 0.367
1681	87.850	283.754	9622.803	598.093	860.648	 1.066	 1.669	 2.576	 0.770
1681	108.069	345.700	6807.325	632.350	607.195	 1.275	 1.400	 2.875	 0.414
1681	185.616	155.213	23970.387	627.991	1695.883	 1.449	 1.552	 1.170	 0.358
1681	194.981	200.824	12660.122	613.482	539.496	 1.463	 2.554	 1.508	 0.820
1682	 9.750	184.071	23560.553	580.301	1193.573	 1.644	 1.911	 2.054	 0.510
1682	16.297	139.605	32923.939	642.540	1144.358	 1.745	 2.623	 1.229	 0.747
1682	53.818	263.205	38794.994	604.206	2388.019	 1.394	 1.855	 2.892	 0.660
1682	57.931	217.562	99885.507	964.959	5278.949	 1.710	 1.761	 2.837	 0.237
1682	82.989	285.071	7006.062	587.041	682.009	 0.896	 1.825	 1.914	 0.871
1682	185.896	155.155	24780.858	629.262	1946.101	 1.396	 1.452	 1.965	 0.275
1683	11.470	184.220	31510.132	583.696	2296.830	 1.383	 1.579	 1.231	 0.483
1683	16.080	138.934	33224.394	637.795	1832.062	 1.511	 1.910	 0.530	 0.612
1683	44.872	92.657	5906.275	557.766	893.842	 1.000	 1.052	 2.394	 0.312
1683	53.911	263.222	36139.098	619.211	2786.986	 1.419	 1.454	 1.779	 0.218
1683	57.643	217.905	46886.049	751.756	1445.512	 2.030	 2.543	 2.022	 0.602
1683	108.079	346.097	8197.040	607.319	650.119	 1.395	 1.439	 1.421	 0.246
1683	185.955	155.056	26931.232	644.454	2144.535	 1.255	 1.593	 0.651	 0.616
1684	11.267	182.561	35635.201	565.174	2060.705	 1.525	 1.804	 2.749	 0.534
1684	16.410	138.951	38098.242	594.973	1395.713	 1.724	 2.520	 1.480	 0.729
1684	53.405	263.000	36421.668	599.410	2715.248	 1.361	 1.569	 1.014	 0.498
1684	57.894	217.670	52490.631	769.469	1545.300	 1.946	 2.779	 1.916	 0.714
1684	185.889	155.284	22458.857	637.798	1786.041	 1.313	 1.524	 0.804	 0.507
1685	10.403	182.883	38460.300	576.833	2928.467	 1.314	 1.591	 0.317	 0.564
1685	16.290	139.549	30972.338	628.803	1238.050	 1.777	 2.240	 1.395	 0.609
1685	53.628	262.443	31246.891	627.662	3131.847	 1.197	 1.327	 1.613	 0.432
1685	58.321	217.671	43377.137	759.236	1757.163	 1.901	 2.066	 2.812	 0.392
1685	185.650	155.292	24741.497	613.439	1549.025	 1.537	 1.654	 0.848	 0.371
1686	10.019	183.621	34759.430	573.779	1297.941	 1.609	 2.649	 1.472	 0.794
1686	16.176	138.731	41674.482	579.344	1357.721	 1.927	 2.535	 0.720	 0.650
1686	38.551	214.237	32386.984	690.540	983.812	 1.494	 3.508	 1.653	 0.905
1686	53.553	261.988	32187.940	627.251	2896.325	 1.246	 1.420	 0.083	 0.479
1686	58.115	217.949	38664.644	731.114	1283.798	 1.993	 2.405	 2.401	 0.560
1686	107.416	346.522	12080.054	590.566	496.617	 1.824	 2.123	 2.469	 0.511
1686	186.177	155.774	20993.770	641.099	2243.373	 1.099	 1.356	 0.241	 0.586
1686	193.752	200.968	25052.424	572.713	562.673	 2.104	 3.369	 2.223	 0.781
1686	273.163	320.116	16209.433	597.202	1004.848	 1.363	 1.883	 2.522	 0.690
1687	13.411	184.813	33591.036	588.273	1854.571	 1.642	 1.756	 1.742	 0.354
1687	16.126	138.537	30891.914	629.258	1649.896	 1.603	 1.859	 0.440	 0.506
1687	39.892	218.117	71788.214	738.749	2134.059	 2.111	 2.537	 0.537	 0.555
1687	53.499	262.794	37239.138	627.103	2681.025	 1.332	 1.659	 0.159	 0.596
1687	57.962	218.067	36708.482	740.626	1661.262	 1.689	 2.082	 1.286	 0.585
1687	185.923	155.415	21712.491	599.047	1490.926	 1.440	 1.610	 0.617	 0.447
1688	15.735	184.741	37347.429	554.417	1730.019	 1.510	 2.276	 1.800	 0.748
1688	16.404	139.224	35032.762	596.970	1574.483	 1.550	 2.285	 1.249	 0.735
1688	41.152	216.761	66963.701	678.950	1800.531	 1.749	 3.383	 2.578	 0.856
1688	53.593	262.395	36030.265	615.540	2487.688	 1.347	 1.712	 0.549	 0.617
1688	58.209	217.916	59461.759	694.102	1379.110	 2.385	 2.878	 1.831	 0.560
1688	107.346	345.887	8247.990	589.663	557.912	 1.254	 1.876	 2.603	 0.744
1688	185.777	155.347	21172.474	626.767	1816.817	 1.279	 1.450	 1.785	 0.470
1689	16.203	139.004	30113.170	639.304	1148.064	 1.872	 2.230	 1.448	 0.544
1689	17.303	185.991	37765.038	571.437	1908.562	 1.444	 2.181	 3.000	 0.749
1689	54.356	169.160	17799.724	648.410	869.926	 1.414	 2.304	 0.044	 0.790
1689	53.618	262.790	39422.783	646.751	3327.913	 1.341	 1.406	 1.874	 0.302
1689	58.166	217.997	50979.215	767.059	1526.916	 2.114	 2.514	 2.090	 0.542
1689	186.028	155.208	19754.775	631.092	1875.108	 1.239	 1.354	 0.513	 0.404
1690	16.281	138.866	41252.296	584.147	1477.958	 1.839	 2.416	 1.487	 0.649
1690	18.491	185.587	31205.184	592.026	1801.516	 1.482	 1.861	 1.657	 0.605
1690	42.197	227.130	36433.042	627.045	1290.356	 1.700	 2.643	 2.798	 0.766
1690	53.740	262.473	36170.227	621.570	2987.129	 1.306	 1.475	 2.270	 0.465
1690	56.859	169.409	48736.413	655.437	979.464	 2.352	 3.367	 1.007	 0.716
1690	58.057	218.236	56192.955	667.834	1578.385	 2.222	 2.550	 1.767	 0.491
1690	185.851	154.771	20055.884	636.580	1857.300	 1.160	 1.482	 0.417	 0.623
1690	194.199	201.208	14998.148	613.112	621.643	 1.219	 3.151	 0.289	 0.922
1691	16.151	138.376	37996.711	605.218	1682.408	 1.635	 2.199	 1.302	 0.669
1691	19.046	184.984	49846.377	579.289	2452.319	 1.583	 2.044	 3.015	 0.633
1691	53.492	262.786	40916.501	670.727	2841.349	 1.410	 1.626	 1.882	 0.498
1691	58.516	218.148	57008.892	648.614	1203.303	 2.704	 2.789	 2.054	 0.245
1691	78.897	247.178	15701.021	563.080	734.421	 1.282	 2.653	 1.338	 0.875
1691	185.931	155.017	18862.905	637.038	1763.163	 1.113	 1.529	 0.950	 0.685
1692	16.402	138.285	30194.638	630.249	1740.027	 1.570	 1.759	 1.075	 0.452
1692	17.975	185.765	42911.554	595.435	2887.435	 1.530	 1.546	 1.183	 0.147
1692	53.399	262.772	33127.358	632.184	2536.576	 1.397	 1.488	 1.283	 0.343
1692	58.567	218.096	64908.464	659.295	1168.848	 2.857	 3.094	 1.023	 0.384
1692	89.690	249.013	38892.585	608.260	1337.372	 1.859	 2.490	 1.285	 0.665
1692	107.815	345.927	6216.105	596.554	1551.942	 0.572	 1.114	 2.688	 0.858
1692	179.653	235.035	18966.536	590.027	1079.802	 1.524	 1.834	 0.112	 0.557
1692	186.204	154.987	21239.029	621.754	2079.649	 1.251	 1.299	 1.149	 0.269
1692	194.217	200.324	5094.824	644.163	931.605	 0.407	 2.140	 2.571	 0.982
1692	451.165	161.044	7779.158	542.486	713.734	 1.289	 1.345	 2.546	 0.285
1693	16.773	138.836	33905.590	649.377	1775.946	 1.682	 1.806	 0.631	 0.364
1693	21.007	184.121	51683.800	580.453	1202.265	 2.095	 3.265	 1.929	 0.767
1693	53.502	263.196	31708.328	640.340	2585.951	 1.329	 1.468	 0.983	 0.424
1693	58.455	217.724	62028.365	703.750	1594.769	 2.378	 2.603	 3.017	 0.406
1693	90.974	246.490	46113.720	562.234	528.492	 2.634	 5.272	 2.425	 0.866
1693	180.942	234.469	11421.685	597.918	1190.621	 1.087	 1.405	 0.939	 0.634
1693	186.036	155.293	19824.523	633.941	1704.426	 1.249	 1.482	 0.875	 0.538
1693	194.779	200.503	34096.126	555.477	431.523	 3.038	 4.140	 3.139	 0.679
1693	239.957	143.976	15501.595	593.021	657.353	 1.650	 2.275	 2.137	 0.688
1694	16.361	138.653	45278.824	575.301	1472.175	 2.112	 2.318	 1.116	 0.412
1694	23.624	185.821	22818.370	679.508	1254.063	 1.647	 1.758	 0.712	 0.349
1694	53.281	262.681	31783.700	679.838	2252.098	 1.429	 1.572	 0.746	 0.417
1694	58.495	217.898	51648.994	721.446	1508.354	 2.057	 2.650	 0.523	 0.631
1694	180.035	234.935	20512.848	579.992	1215.407	 1.398	 1.922	 1.450	 0.686
1694	185.712	155.163	19239.436	628.191	1346.094	 1.354	 1.680	 0.606	 0.591
1694	194.379	200.260	45616.962	517.588	458.258	 3.336	 4.749	 0.301	 0.712
1695	16.446	138.730	37117.577	602.947	1233.490	 1.760	 2.721	 1.079	 0.763
1695	20.300	185.826	33628.054	641.958	1188.751	 1.770	 2.544	 0.534	 0.718
1695	53.226	262.708	35597.777	642.949	2112.356	 1.472	 1.822	 0.512	 0.590
1695	58.542	217.751	44531.279	736.359	1386.000	 1.946	 2.627	 1.396	 0.672
1695	82.555	282.117	14009.431	580.596	1201.834	 1.171	 1.584	 0.654	 0.673
1695	84.549	239.632	178881.846	333.245	947.238	 4.852	 6.195	 0.859	 0.622
1695	186.142	155.017	22895.582	622.653	1637.287	 1.478	 1.506	 1.666	 0.192
1695	195.187	200.135	21228.315	551.634	444.673	 2.366	 3.212	 2.084	 0.676
1696	16.741	139.031	35152.618	573.066	1069.612	 2.073	 2.523	 0.515	 0.570
1696	20.370	183.866	43252.834	722.724	3617.803	 1.363	 1.396	 0.355	 0.218
1696	53.831	262.538	39564.290	642.512	3128.071	 1.286	 1.565	 1.556	 0.570
1696	58.459	217.443	34174.331	741.379	1718.229	 1.592	 1.989	 2.504	 0.600
1696	76.679	243.007	47523.655	552.802	875.786	 2.322	 3.719	 2.452	 0.781
1696	107.481	346.727	7734.447	595.303	804.811	 0.819	 1.868	 1.639	 0.899
1696	185.963	154.949	17361.931	636.476	1955.024	 1.145	 1.234	 2.336	 0.373
1696	194.013	200.003	8561.486	675.194	924.747	 0.860	 1.714	 2.848	 0.865
1697	16.993	139.018	31906.428	630.789	1545.870	 1.588	 2.069	 1.289	 0.641
1697	33.521	207.378	903836.432	575.707	3586.976	 2.517	15.932	 0.510	 0.987
1697	21.623	185.978	47083.332	695.393	3174.759	 1.482	 1.593	 0.099	 0.367
1697	42.996	225.851	19299.740	636.808	488.165	 1.704	 3.693	 0.359	 0.887
1697	53.958	262.583	42545.796	636.664	3121.947	 1.397	 1.553	 0.382	 0.437
1697	74.796	238.780	36285.818	587.519	1289.355	 1.696	 2.641	 0.941	 0.767
1697	106.713	345.900	6200.845	604.784	692.999	 0.739	 1.928	 2.206	 0.924
1697	186.041	155.194	20210.009	640.015	1825.761	 1.189	 1.481	 2.815	 0.596
1697	194.664	200.261	23443.662	601.320	402.229	 2.209	 4.200	 0.959	 0.851
1698	37.459	202.713	831894.376	634.252	7357.102	 1.406	12.801	 0.752	 0.994
1698	16.321	139.087	32454.653	625.593	1371.610	 1.808	 2.083	 0.412	 0.497
1698	21.380	186.566	39429.471	702.940	2909.465	 1.332	 1.619	 3.114	 0.568
1698	44.154	242.786	29205.730	567.379	507.434	 2.836	 3.230	 0.166	 0.479
1698	53.950	262.493	40251.294	623.901	3510.501	 1.281	 1.425	 1.767	 0.438
1698	69.980	233.589	91644.011	501.309	1007.764	 3.666	 3.948	 0.419	 0.372
1698	186.008	155.159	21098.046	601.775	1706.571	 1.215	 1.620	 1.762	 0.661
1698	194.513	200.579	19663.470	611.943	499.902	 1.990	 3.146	 0.476	 0.774
1699	16.701	138.582	35753.907	627.660	1529.201	 1.707	 2.180	 1.607	 0.622
1699	21.356	184.124	41142.707	728.269	2082.586	 1.502	 2.093	 0.343	 0.697
1699	45.117	252.445	20114.691	664.368	566.434	 2.021	 2.797	 2.563	 0.691
1699	53.563	262.222	36989.660	626.813	2291.251	 1.596	 1.610	 1.953	 0.135
1699	65.273	231.035	63163.652	649.814	774.267	 3.068	 4.232	 2.779	 0.689
1699	186.001	155.171	21858.314	596.217	2030.946	 1.155	 1.484	 2.938	 0.628
1700	16.900	139.158	34798.258	628.479	1505.540	 1.799	 2.045	 0.828	 0.476
1700	21.250	181.712	60707.202	656.159	1771.616	 2.167	 2.516	 0.676	 0.508
1700	43.421	258.409	20798.018	662.018	825.914	 1.026	 3.905	 2.838	 0.965
1700	53.558	262.358	33871.579	639.870	2627.710	 1.363	 1.506	 0.471	 0.426
1700	61.337	223.451	104054.740	725.536	1228.269	 3.233	 4.170	 0.575	 0.631
1700	169.169	220.845	3854.221	623.785	1389.839	 0.577	 0.764	 0.881	 0.655
1700	186.016	155.036	18220.952	614.262	1707.509	 1.012	 1.678	 0.704	 0.798
